id_n,weight,Year,GROSS_INCOME,CONS_Food1,CONS_Food2,CONS_Alcohol_Tobacco,CONS_Clothing_Footwear,CONS_Housing,CONS_Hhold_Goods_Services,CONS_Health,CONS_Transport,CONS_Communication,CONS_Recreation_Culture,CONS_Education,CONS_Restaurants_Hotels,CONS_Miscellaneous,CONS_Total,CONS_Other,'CONS_Food
8415,86.78,2015,65472.808595999995,425.49,0,2687.04,1000,3000,0,12,1344,0,0,0,0,5337.6,13806.13,13380.64,5105.88
49304,171.08,2015,42636,640.8,0,0,3000,600,985.1999999999999,2088,3840,7200,600,0,2064,3604.7999999999997,24622.8,23982,7689.599999999999
33806,62.04,2015,0,0,0,,,,,,,,,,,,,,0
12413,88.32,2015,130200,390.18,0,0,6000,1200,900,6800.000000399999,3192,3600,3800.0000004000003,0,2520,1200,29602.18,29212,4682.16
34101,53.94,2015,288830.086,1486.654465,0,0,1503.9999996000001,682.6666717200001,6000,15520,14410.000007999999,6000,3360,4080,0,384,53427.32114,51940.66668,17839.853580000003
22003,128.33,2015,41466.72071,308.06,0,0,2280,2400,0,0,0,1440,0,2223.000058,0,50,8701.060058,8393.000058,3696.7200000000003
5115,65.96,2015,84024,356.53,0,779.2416000000001,3000,1800,1200,0,6240,3624,0,0,0,7413.999999600001,24413.7716,24057.2416,4278.36
27903,81.11,2015,52176.72070800001,356,0,0,600,17879.51767,5816,0,7929.999999600001,2400,0,45,288,0,35314.51767,34958.51767,4272
4402,75.57,2015,54432,356.53,0,0,4650,1968,1728,0,12251,9600,0,0,1200,19284,51037.53,50681,4278.36
42213,90.1,2015,50915.8125,412.13,0,0,165,1200,0,0,768,1519.9999692000001,0,1314.999976,960,0,6340.129945,5927.999945,4945.5599999999995
37511,64.59,2015,111638.6602,476.8157351,0,4261.64544,1589,5657.546168,0,664,15111,4320,3360,119.99999714399999,3336,2455.2,41351.20734100399,40874.39160590399,5721.788821
25615,91.67,2015,6902.454345600001,382.68,0,188.0928,0,480,0,0,336,600,0,0,0,0,1986.7728,1604.0928,4592.16
40308,171.48,2015,285691.336,413.83,0,0,2700,5400,8400,5052,9960,4800,3468,27249.999023999997,480,0,67923.82902399999,67509.99902399999,4965.96
59103,94.25,2015,16113.927252000001,547.66,0,0,1550,0,0,99.99999999600001,1296,0,0,0,400,7200,11093.66,10546,6571.92
17114,88.75,2015,53460.9375,361.46,0,0,50,0,840,0,5760,720,0,0,0,2731.2,10462.660000003998,10101.200000003999,4337.5199999999995
3007,96.67,2015,13282.68018,406.3730024,0,0,0,0,0,0,3888,0,0,0,864,0,5158.373002,4752,4876.476029
24409,166.91,2015,52216.001952000006,382.68,0,0,0,39839.01298,0,0,0,1680,1100,0,0,4416,47417.69298,47035.01298,4592.16
1403,70.36,2015,15600,356.53,0,1880.9279999999999,580,1200,0,18,0,4800,0,0,480,0,9315.457999960001,8958.928,4278.36
11201,97.53,2015,76638.76172,390.18,0,0,1230,3600,0,0,18130,2400,0,1440,2278.800018,5064,34532.98001,34142.80001,4682.16
20609,86.82,2015,39613.4414,436.15,0,0,2565,1680,1389.6,48,2880,3000,1398,1937.999954,0,420,15754.74995,15318.59995,5233.799999999999
50306,68.79,2015,5116.780518,421.87,0,0,1000,0,0,0,0,0,0,0,0,0,1421.8699999599999,1000,5062.4400000000005
27001,77.42,2015,25532.27929,602.5678655,0,775.248,400,0,0,0,0,240,0,0,0,0,2017.8158654600002,1415.248,7230.814386
44110,79.07,2015,131936.0039,438.1575504,0,0,5500,2400,17184,750,25000,0,0,0,3648,792,55712.157545999995,55273.999995599996,5257.890605
6705,359.17,2015,45783.36035,356.53,0,0,2180.0000004000003,9487.461682,0,0,2592,7200,0,1910.0000615999998,0,4800,28525.99174,28169.46174,4278.36
43403,85.15,2015,9443.467529,412.13,0,0,1700,46002,12552,520,0,480,0,170.0000038,0,982.8000000000001,62818.93,62406.8,4945.5599999999995
17310,73.04,2015,9600,374.55,0,24209.688,9298,1200,720,1152,21600,7128,450,0,11496,37524,115152.238,114777.68799959999,4494.6
3103,61.82,2015,295153.3828,750.1007153,0,0,5000,101699.8938,12000,11457,2304,720,6080,668.0000152800001,3099.9999995999997,0,143778.99456698002,143028.8939,9001.208584
13910,87.65,2015,8780.952392,361.46,0,0,150,0,0,0,0,960,0,0,120,1104,2695.46,2334,4337.5199999999995
12915,75.23,2015,16328.720220000001,514.8814706,0,0,1470,1800,0,0,0,0,0,4571.000015,0,23958.6,32314.48149,31799.60001,6178.577647
45614,53.06,2015,29364.86719,1125.689712,0,0,5300,6000,0,0,19056,0,0,1830.0000168000001,0,0,33311.68973,32186.00002,13508.27654
13801,75.11,2015,274998.7031,389.1,0,0,8000.000000399999,14745.27701,4300,15700,26240,24000,0,23280,8624,1200,126478.37700840001,126089.27700840001,4669.200000000001
31610,85.62,2015,28991.78906,431.16,0,0,680,0,646.8,0,0,480,0,0,0,4966.799999999999,7204.760000039999,6773.600000039999,5173.92
30605,69.14,2015,18382.76368,431.16,0,602.5872,0,1560,648,0,0,0,0,1795.000008,0,936,5972.747208,5541.587208,5173.92
31611,85.62,2015,21305.97071,594.8408798,0,0,350.00000004000003,0,0,0,0,0,0,0,0,3840,4784.84088,4190,7138.0905576000005
915,80.05,2015,2200.359924,356.53,0,0,460,1440,864,12,0,1248,0,0,0,6513.599999999999,10894.13,10537.599999959999,4278.36
24903,91.17,2015,4470.013916,382.68,0,0,400,0,0,0,0,1440,0,0,0,240,2462.68,2080,4592.16
17810,53.64,2015,31500,361.46,0,1773.4464000000003,1200,1200,4470,84,2460,2400,350.00000004000003,0,4717.200005,20304,39320.1064,38958.6464,4337.5199999999995
24207,50.04,2015,12721.80616,329.2,0,3876.24,920,0,0,0,0,0,0,0,0,3000,8125.440000039999,7796.240000039999,3950.3999999999996
28912,100.43,2015,13926.05274,312.33,0,1550.496,0,0,0,0,0,0,0,0,0,0,1862.826,1550.496,3747.96
14605,96.77,2015,19487.16504,361.46,0,0,700,1488,0,0,11990.400000000001,0,0,1105.0000305600001,0,0,15644.860030520002,15283.400030520002,4337.5199999999995
4806,93.21,2015,40800,356.53,0,0,4500,240,1600,60,4704,1440,0,0,0,0,12900.529999600001,12544,4278.36
45001,127.73,2015,145650,496.34,0,14618.5032,1900,5616,1036.8000000000002,2547.9999995999997,384,1440,0,0,1512,1942.8000000000002,31494.4432,30998.1032,5956.08
23804,94.06,2015,15019.04004,329.2,0,2149.632,1299.9999996000001,0,350.00000004000003,0,1440,3840,0,699.9999847199999,6120,0,16228.83198,15899.63198,3950.3999999999996
19606,69.85,2015,39427.204104000004,460.88,0,387.624,2949.9999995999997,1800,519.2,348,10752,3120,480,0,768,669.5999999999999,22255.304,21794.424,5530.5599999999995
39202,77.04,2015,3102.239868,413.83,0,23319.612,1950,2058,0,336,864,0,0,0,3660,1702.8000000000002,34304.242000000006,33890.412000000004,4965.96
42809,95.62,2015,35819.51953,689.2536316,0,775.248,600,11400,0,132,2688,2400,0,3242.000015,0,0,21926.50165,21237.24801,8271.043579199999
16814,79.05,2015,37266.896484000004,361.46,0,268.704,7200,4320,18,0,1728,0,16000,1238.0000268000001,432,1548,33114.16402,32752.70402,4337.5199999999995
35703,80.06,2015,362709.0234,389.57,0,0,28700,39048,8930.400000000001,0,336,3600,3759.9999995999997,0,0,795.5999999999999,85559.57,85170,4674.84
51703,61.88,2015,11619.36987,320.45,0,7752.48,0,0,0,0,0,0,0,0,0,0,8072.929999999999,7752.48,3845.3999999999996
4206,71.66,2015,10500,356.53,0,0,25000,4800,12000,0,33820.00001,14400,7320,0,1488,0,99184.53,98828,4278.36
47710,82.28,2015,4700.000244000001,493.32,0,5606.6544,5196,6893.8242396000005,2799.9999995999997,0,384,2640,0,0,0,390,24403.79864,23910.47864,5919.84
23401,59.61,2015,20077.401852000003,393.393019,0,5426.736,300,0,0,48,0,0,0,19.99999952,0,1392,7580.129019,7186.735999523999,4720.716227999999
30407,81.57,2015,21100.76221,431.16,0,0,0,0,0,0,0,0,0,0,0,0,431.16,0,5173.92
705,47.48,2015,1433.759948,477.8,0,0,6375.999999600001,0,13107.599999999999,0,96900,9600,9300,16999.99999,1152,25094.760000000002,179008.16,178530.36,5733.6
41611,67.92,2015,7680,412.13,0,0,0,3000,0,24,0,0,0,0,0,0,3436.13,3024,4945.5599999999995
32004,73.24,2015,19271.264651999998,692.8353011,0,0,400,0,24,0,0,0,0,0,0,0,1116.8353010600001,424,8314.023613
33009,90.94,2015,41259.92285,496.9564133,0,0,110.00000000399999,0,0,0,0,0,0,214.00000764000004,0,0,820.9564209,324.0000076,5963.476959600001
28607,76.83,2015,14851.41504,681.4801251,0,0,0,0,0,0,0,480,0,0,0,0,1161.480125,480,8177.761501200001
5407,77.07,2015,155001.8906,356.53,0,14241.312000000002,7100.000000399999,2400,4400,0,15040,3120,0,0,2064,0,48721.842,48365.312,4278.36
46202,74.52,2015,3829.383911,409.16,0,0,600,6000,204,312.99999995999997,0,960,0,2325,0,466.79999999999995,11277.96,10868.8,4909.92
26408,116.65,2015,63000,419.55,0,2149.632,9200,0,10800,406,55615,12600,6300,0,7560,8325.599999999999,113375.782,112956.232,5034.6
17401,90.41,2015,156000,408.8875589,0,1612.2240000000002,3399.9999995999997,4800,1246.8000000000002,3000,56189.999987999996,7200,7350,0,0,4340.4,89548.31154649999,89139.42398759999,4906.650707
28715,55.74,2015,7920,514.9104308,0,2325.744,0,600,0,0,0,1800,0,0,0,0,5240.654431,4725.744000000001,6178.925169599999
43206,67.77,2015,53200.04296800001,412.13,0,0,3800.0000004000003,2160,0,598.8,9216,9840,0,2220,2184,0,30430.93,30018.8,4945.5599999999995
23613,43.26,2015,34109.733395999996,355.9294674,0,14210.448,2100,0,0,0,0,14880,0,0,0,0,31546.37747,31190.448,4271.153609
39211,77.04,2015,284533.7813,413.83,0,0,6600,5400,0,0,6960,4800,0,1364.000004,0,1009.6,26547.430003960002,26133.6,4965.96
14302,82.48,2015,5331.289306799999,361.46,0,0,0,240,0,0,720,1272,0,3063.9999384000002,492,981.5999999999999,7131.059938400001,6769.599938400001,4337.5199999999995
32606,60.54,2015,71964.36914,433.8003428,0,0,13080,0,0,2400,14800,2400,0,0,0,0,33113.80034,32680,5205.604114
11605,59.49,2015,328732.0078,390.18,0,0,0,0,0,1842,6000,0,0,22164,1101.600037,0,31497.78004,31107.60004,4682.16
34501,103.65,2015,226251.3516,649.4161432,0,0,3099.9999995999997,4380,0,18756,21008,4800,360,5749.999878,0,0,58803.41602,58153.99988,7792.993718399999
39606,81.8,2015,189333.4453,593,0,0,4200,0,864,300,0,7200,0,4495.000116,720,357.6,18729.600115999998,18136.600115999998,7116
38306,63.27,2015,34006.13965,350.09,0,34792.2864,1540,432,0,535.8,384,7680,0,0,48,7160.400000000001,52922.576399599995,52572.4864,4201.08
51509,87.85,2015,32742.33106,421.87,0,13126.560000000001,10500,10020,5220,12,240,2664,0,5859.999985,3048,1272,52384.429985200004,51962.55999,5062.4400000000005
36515,79.81,2015,18792,389.57,0,0,600,600,0,120,384,960,0,0,1120.800018,20712,24886.37002,24496.80002,4674.84
36013,99.76,2015,28979.619143999997,389.57,0,0,0,1920,0,0,14328,5520,500,0,96,0,22753.57,22364,4674.84
50505,69.9,2015,8715.859863599999,421.87,0,8593.992,279.99999995999997,960,0,0,0,0,200.00000004000003,0,0,0,10455.862000000001,10033.992,5062.4400000000005
32803,138.38,2015,56573.191404000005,4023.523383,0,0,1150,4800,0,0,3840,0,99.99999999600001,2135.000015,0,1056,17104.523397756002,13081.00001,48282.280596000004
1913,144.22,2015,307117.0078,356.53,0,0,5200,7104,0,3852,37770,12000,0,2499.9999384000002,9840,29000,107622.5299,107265.9999,4278.36
19703,77.92,2015,930,460.88,0,0,0,1200,0,140,2352,1920,0,0,0,0,6072.88,5612,5530.5599999999995
36903,118.55,2015,17404.80029,389.57,0,0,600,3000,0,12,1152,480,0,0,744,0,6377.57,5988,4674.84
13711,78.06,2015,24992.425775999996,578.4277456,0,697.7232,3999.9999995999997,6480,0,30,984,48,0,1240.0000307999999,0,0,14058.15098,13479.72323,6941.132947
7206,165.97,2015,271384.3594,407.03,0,0,26000,52446.36382,8634,230.00000004000003,25120.000032000004,6480,5160,23539.99951,0,9076,157093.3934,156686.3634,4884.36
6502,65.88,2015,34989.68848,356.53,0,19438.891824000002,1400.0000003999999,5400,1738.8000000000002,0,48112,8160,2160,0,0,0,86766.22182,86409.69182,4278.36
15715,56.95,2015,2000.0000615999998,361.46,0,5374.08,3999.9999995999997,0,5000,140,13360,2449.999998,0,0,10762,0,41447.53999,41086.07999,4337.5199999999995
2207,102.74,2015,0,356.53,0,7752.48,1200,2400,0,0,9600,30000,0,0,0,0,51309.009999999995,50952.479999999996,4278.36
1608,64.16,2015,19958.06836,356.53,0,0,0,0,0,0,0,1200,0,0,0,480,2036.53,1680,4278.36
34110,53.94,2015,42978.445307999995,428.52,0,0,0,12000,0,4920,9600,240,0,1085.999994,0,0,28274.51999,27845.99999,5142.24
49713,100.04,2015,7417.531494000001,421.87,0,0,0,0,0,492,0,0,0,0,720,0,1633.87,1212,5062.4400000000005
4203,71.66,2015,210184.3594,744.85,0,8061.12,23700,9600,0,6500.000000399999,14627,0,27000,2380.000076,10968,6048,109628.9701,108884.1201,8938.2
44307,95.72,2015,9070.504394,390.09,0,0,0,0,0,0,0,0,0,0,0,0,390.09,0,4681.08
53611,96.84,2015,17450.44922,439.34,0,77.5248,1160,0,0,0,0,0,0,0,0,0,1676.8648000399999,1237.5248,5272.08
30403,81.57,2015,30765.28418,431.16,0,0,0,0,0,0,0,0,0,19.99999952,0,0,451.1599995,19.99999952,5173.92
8708,124.05,2015,4150.079956,386.41,0,0,850,540,0,0,0,0,0,1299.999985,0,3190.7999999999997,6267.209985,5880.799985,4636.92
32804,138.38,2015,15940.31982,405.45,0,1343.52,1100,4012.6385051999996,1299.9999996000001,390,1920,0,0,0,0,0,10471.6085,10066.1585,4865.4
30205,84.66,2015,15902.37012,369.86,0,0,300,600,1440,0,0,480,0,447.99998471999993,0,1920,5557.859984719999,5187.999985,4438.32
12112,58.67,2015,10533.2417,390.18,0,0,41876,3600,9518.8,0,8284,480,0,105.99999617999998,0,14496,78750.97999937998,78360.79999937999,4682.16
15901,123.22,2015,27816,361.46,0,0,2400,2400,15200,108,5364,2352,400,0,2568,486,31639.46,31278,4337.5199999999995
15001,110.98,2015,46626.77051,361.46,0,2134.2,500,10800,1600,360,3024,0,0,0,0,0,18779.66,18418.2,4337.5199999999995
32201,219.63,2015,3951.0263675999995,431.16,0,387.624,1120,120,1200,0,480,480,6999.999999600001,0,0,1104,12322.784,11891.624,5173.92
30915,42.67,2015,249716.1563,445.1,0,0,1449.9999996000001,2000.0000615999998,720,120,2400,2880,0,29.999999279999997,4320,2388,16753.10006,16308.00006,5341.200000000001
35614,40.87,2015,56489.36132,514.05,0,0,1630,9180,490,0,1152,1800,0,171.9999962,0,0,14938.05,14424,6168.599999999999
34003,60.03,2015,21028.60547,636.0194676,0,1612.2240000000002,2450.0000004000003,5482.47476,1957.1999999999998,24,1344,5136,0,0,2107.200028,2499.9999995999997,23249.118255600002,22613.098788000003,7632.233611199999
10205,78.57,2015,18486.607907999998,559.773181,0,0,0,1230,0,216,960,480,0,319.99999235999996,0,1956,5721.773173359999,5161.999992,6717.278172
501,96.64,2015,31839.791015999996,356.53,0,0,300,0,0,0,672,480,0,0,0,0,1808.53,1452,4278.36
53909,48.92,2015,5130,415.17,0,0,0,0,110.00000000399999,0,0,0,0,0,0,0,525.17,110.00000000399999,4982.04
6111,76.21,2015,52383.35742,356.53,0,0,7299.999999600001,11400,0,6243.999999600001,20200,38400,9320,9200.000244,2542.800018,0,104963.33025759998,104606.80025759999,4278.36
28311,70.78,2015,8398.343994,335.0568545,0,0,50,1200,0,99.99999999600001,0,120,50,61.9999981,0,552,2469.056853,2133.999998,4020.682254
710,47.48,2015,51034.189452000006,356.53,0,4438.2948,1000,40852.0314,2400,648,20160,4800,0,5419.999878,7071.999999600001,14808,101954.85607755999,101598.32607755999,4278.36
53010,69.17,2015,10734.37061,758.5,0,0,0,5400,1032,0,0,720,200.00000004000003,405,7800,2808,19123.5,18365,9102
41310,79.07,2015,17718.2124,654.4,0,0,3399.9999995999997,2220,372,2076,1104,1560,0,2186.0000615999998,0,4592.4,18164.800061200003,17510.40006,7852.799999999999
56404,35.7,2015,19115.86084,784.45,0,0,7200,1800,766.8,454.79999999999995,0,1440,0,757.9999923600001,0,3411.6000000000004,16615.64999,15831.19999,9413.400000000001
33215,70.08,2015,7211.542969,497.0829664,0,0,0,1200,0,1670,960,1170,0,0,0,3888,9385.082966799999,8888,5964.9955967999995
20613,86.82,2015,4941.191162,410.45,0,0,0,5868,0,0,0,0,0,0,0,0,6278.45,5868,4925.4
48605,103.68,2015,4874.781738,493.32,0,0,2600.0000004000003,600,920,0,0,3524.5714307999997,1500,0,0,0,9637.891431240001,9144.571431240001,5919.84
23408,59.61,2015,17095.49854,492.8898778,0,0,500,0,0,72,0,0,0,149.99999423999998,0,432,1646.889872,1153.999994,5914.678534
13015,152.48,2015,90882.5625,361.46,0,6717.599999999999,13600,11040,1200,0,28975,12120,0,1729.999969,0,16800,92544.05996120001,92182.59996,4337.5199999999995
56005,82.11,2015,14334.57569,497.583913,0,0,950,1000.0000305600001,0,876,1200,480,3699.9999995999997,370.00000764000004,0,0,9073.583951,8576.000038,5971.006956
15607,57.75,2015,4330.000122,361.46,0,0,50,2400,720,0,0,4800,0,0,240,3600,12171.460000003999,11810,4337.5199999999995
30314,54.96,2015,13781.3877,369.86,0,3845.0112,0,0,0,0,0,0,0,0,0,0,4214.8712,3845.0112,4438.32
12709,32.7,2015,275711.8828,390.18,0,0,5000,10981.00012,6312,9052,43545,2400,3000,0,2320.800018,1680,84680.98013999999,84290.80013999999,4682.16
21601,52.54,2015,72701.74219,690.7432184,0,0,0,11149.99999,26200,0,4080,1020,1500,0,0,1440,46080.743206399995,45389.999987999996,8288.918620800001
21101,89.38,2015,4339.043701,410.45,0,0,6100,3172.6385051999996,3288,192,384,240,65,0,0,0,13852.0885,13441.6385,4925.4
35804,65.69,2015,87136.01368,389.57,0,0,5977.6,2520,0,5956,4272,6120,2220,570,1162.799995,2259.9999995999997,31447.96999,31058.39999,4674.84
26815,110.34,2015,29076.999023999997,356,0,0,4100,1200,828,298.79999999999995,8064,2400,0,355.00000764000004,4130.40001,1365.6,23097.800017639995,22741.800017639995,4272
4112,115.05,2015,18613.604,356.53,0,0,0,1824,3828.4,12,2688,0,0,1200,0,528,10436.93,10080.4,4278.36
14413,96.42,2015,11027.596435200001,361.46,0,0,0,0,0,0,0,0,0,249,984,480,2074.46,1713,4337.5199999999995
29908,74.39,2015,16608.50976,369.86,0,0,4500,1680,600,99.99999999600001,52552,3600,960,0,720,4518,69599.86,69230,4438.32
14204,86.26,2015,213543.3516,361.46,0,0,2400,2400,12400,15864,14810,6240,2040,17989.99951,0,3024,77529.45951,77167.99951,4337.5199999999995
1711,104.96,2015,31200,699.6,0,0,3750,1872,360,0,24378,10080,0,0,288,4466.4,45894,45194.4,8395.2
33603,74.02,2015,225671.4844,362.1,0,3063.2255999999998,5200,2100,0,14872,94410,15360,9860,859.9999694399999,0,19800,165887.3256,165525.2256,4345.200000000001
25402,66.9,2015,15607.36084,382.68,0,0,0,51452.77009199999,0,36,0,1440,0,12,0,9072,62395.45009199999,62012.77009199999,4592.16
35713,80.06,2015,33275.00098,389.57,0,0,2100,0,26.400000000000002,4068,288,3600,0,0,72,1605.6000000000001,12149.57,11760,4674.84
30306,54.96,2015,35854.5586,532.7401247,0,0,5800,0,500,0,2400,360,0,580.0000076399999,0,0,10172.74013,9640.000007,6392.881496
12215,80.64,2015,47109.99902,471.3402398,0,0,850,1680,0,6300,9600,2400,0,0,5350.800018,200.00000004000003,26852.140257799998,26380.800017999998,5656.082878
55114,59.49,2015,7563.531738000001,415.17,0,0,0,0,0,0,0,0,0,0,0,0,415.17,0,4982.04
23602,43.26,2015,15389.76416,355.5861369,0,775.248,700,0,0,0,19974,1920,0,0,0,0,23724.83414,23369.248,4267.033643
52311,82.45,2015,3816.324097,320.45,0,0,660,912,1366.8000000000002,0,168,1200,99.99999999600001,936,480,430.79999999999995,6574.05,6253.6,3845.3999999999996
18512,86.28,2015,18726.72071,382.85,0,0,3144.9999995999997,0,0,0,0,3840,0,1189.9999694399999,0,0,8557.849969,8174.999969,4594.200000000001
18404,81.17,2015,12316.877928000002,361.46,0,1880.9279999999999,650,0,0,450,0,720,0,0,48,0,4110.3880000399995,3748.928,4337.5199999999995
1003,86.53,2015,48000,356.53,0,0,3495,2400,0,0,9984,0,600,0,480,1392,18707.53,18351,4278.36
49706,100.04,2015,51852.03516,421.87,0,697.7232,4010.0000004000003,600,0,0,375,120,0,590.0000152800001,1200,824.4000000000001,8838.993215680002,8417.123215680002,5062.4400000000005
34815,155.19,2015,198000,408.3608197,0,0,1090,0,200.39999999999998,0,4693.000008,7860,8280,2799.9999384000002,6144,975.5999999999999,32451.36077,32042.99995,4900.329836
13805,75.11,2015,19161.741216000002,415.95,0,0,240,240,1890,150,384,480,0,3535.999969,0,0,7335.949969,6919.999969,4991.4
43207,67.77,2015,171105.9961,600.2,0,4940.5248,4400,11400,86.4,4120,5339.000004,5280,0,0,3390,2536.8,42092.92480400001,41492.72480400001,7202.400000000001
31708,61.89,2015,17664.96973,431.16,0,7988.9544000000005,99.99999999600001,0,99.99999999600001,0,0,0,0,0,0,0,8620.1144,8188.954399992001,5173.92
56002,82.11,2015,21583.66992,417.8121542,0,0,500,2880,1200,0,0,480,800,399.99998471999993,576,0,7253.812138999999,6835.999984799999,5013.745850400001
40206,77.28,2015,113583.1992,413.83,0,0,0,0,0,1000,0,1200,0,2050.000031,144,54000,58807.83003,58394.00003,4965.96
19813,74.01,2015,39264,460.88,0,0,480,11280,15.600000000000001,300,9528,7920,0,0,2880,358.79999999999995,33223.28,32762.399999999998,5530.5599999999995
11503,158.13,2015,126799.9922,654.4560697,0,0,3399.9999995999997,4545,2640,362.00000004000003,22800,3840,1000,0,1200,1654.8000000000002,42096.25607,41441.8,7853.472836399999
33205,70.08,2015,1545.1955567999998,395.65,0,0,0,399.99998471999993,360,0,1920,3600,0,0,3620.4000551999998,2568,12864.05004,12468.40004,4747.799999999999
48209,80.57,2015,59746.060547999994,589.5,0,5374.08,16545.36,0,5000,0,384,11040,0,10269.99994,382.7999954,2784,52369.73993,51780.23993,7074
44813,82.23,2015,6718.719725999999,496.34,0,0,500,1800,27.599999999999998,0,0,288,0,840,1083.599991,2001.3999996000002,7036.939990520001,6540.599990520001,5956.08
24811,73.87,2015,4362.8203128000005,641.0767563,0,0,3950.0000004000003,0,0,24,0,2880,0,0,0,1807.1999999999998,9302.276756700001,8661.2,7692.921075600001
49115,179.22,2015,42128.83594,1094.740189,0,0,0,0,0,48,0,840,0,1266.5199996000001,48,0,3297.260189,2202.52,13136.882268000001
21410,83.23,2015,64172.60742,532.5411961,0,0,1800,399.99998471999993,3099.9999995999997,3147.9999995999997,0,1440,0,30,0,1380,11830.541180019998,11297.999983919999,6390.494353
39615,81.8,2015,81679.99805,413.83,0,0,1700,0,619.2,456,23208,6000,3999.9999995999997,0,0,3552,39949.03,39535.2,4965.96
52809,77.31,2015,16584.19189,439.34,0,0,2499.9999995999997,2400,0,48,2880,480,0,585,0,0,9332.34,8893,5272.08
38206,71.36,2015,2283.359986,350.09,0,0,350.00000004000003,480,170,0,0,0,0,1251,0,8268,10869.09,10519,4201.08
52607,107.34,2015,6769.604003999999,320.45,0,0,0,624,0,2400,576,1920,0,0,0,0,5840.45,5520,3845.3999999999996
34606,68.33,2015,145383.36323999998,389.57,0,1074.816,0,0,576,0,0,0,0,27999.999023999997,0,1632,31672.385023999996,31282.815023999996,4674.84
22905,79.86,2015,36269.27929,329.2,0,0,600,1800,0,0,0,2400,0,0,120,1680,6929.2,6600,3950.3999999999996
20902,83.28,2015,111267.99609599999,410.45,0,0,6000,1740,0,2078.0000004000003,16800,4800,3828,0,7101.600037,5348.4,48106.45004,47696.00004,4925.4
26311,38.28,2015,15530.4375,419.55,0,0,0,1940.000015,444,290.00000004000003,240,384,1083,128.0000038,0,876,5804.550019,5385.000019,5034.6
45606,53.06,2015,229975.9922,1045.35,0,284.90364,1449.9999996000001,4523.344298399999,2356.8,4248,93172.79999999999,7200,10000,0,2534.8000187999996,2346,129161.998,128116.64795639999,12544.199999999999
27301,68.5,2015,399.99998471999993,356,0,2616.462,600,240,0,0,3600,2400,0,0,0,0,9812.462,9456.462,4272
27904,81.11,2015,9681.406494,356,0,0,126,0,0,0,0,720,0,39.99999905,480,0,1721.999999,1365.999999,4272
10904,164.6,2015,134343.36323999998,390.18,0,0,0,0,0,1209.9999996000001,13560,0,0,292.99999235999996,12624,0,28077.17999,27686.99999,4682.16
49001,69.12,2015,15828.395507999998,422.4229736,0,134.352,78,240,0,0,384,648,0,0,826.5599899199999,378,3111.3349635199993,2688.9119899199995,5069.075683
2707,64.28,2015,33584.358395999996,356.53,0,0,1500,1440,0,0,0,480,0,850.0000305600001,0,0,4626.530031,4270.000030560001,4278.36
60010,57.54,2015,2695.629272,389.57,0,0,251.00000004000003,1560,1533.59999,0,15936,1920,0,2976,0,768,25334.16999,24944.59999,4674.84
10409,83.72,2015,20797.01368,346.28,0,0,3309,0,5990,444,2088,3360,0,0,16260,0,31797.28,31451,4155.36
15314,145.03,2015,1899.9999384000002,361.46,0,775.248,0,6000,0,0,2352,2400,0,1290,622.8000184,442.79999999999995,14244.308018359998,13882.848018359999,4337.5199999999995
34804,155.19,2015,75211.90429199999,659.2,0,0,10627,8256,2316,0,22955,6000,1800,280.00000764000004,3192,4412.4,60497.60001,59838.40001,7910.400000000001
44807,82.23,2015,116100,496.34,0,17404.56586,4700,600,358.79999999999995,6960,576,4800,4600,0,1440,0,41935.70585599999,41439.36586,5956.08
48505,86.21,2015,182778.7148,989.5,0,0,12100,600,26450,6188.000122,364400.00003999996,9480,29496,1596,21504,4032,476835.50016159995,475846.00016159995,11874
52011,44.96,2015,8482.07959,320.45,0,0,1050,0,240,0,576,0,0,379.9999981,0,0,2566.4499981199997,2245.999998,3845.3999999999996
19901,88.19,2015,24552,460.88,0,0,1299.9999996000001,1560,0,0,4176,3163.2000000000003,0,0,0,3168,13828.08,13367.199999600001,5530.5599999999995
18206,112.8,2015,128651.7539,361.46,0,5911.266,0,300,13776,0,44662,6720,3999.9999995999997,0,960,27912,104602.726,104241.266,4337.5199999999995
2901,96.31,2015,0,356.53,0,0,0,0,0,0,0,0,0,0,0,0,356.53,0,4278.36
25910,89.26,2015,63760.001952000006,319.88,0,428.58288000000005,3249.9999995999997,0,1728,1500,5760,4800,0,0,6562.800018,5808,30157.2629,29837.3829,3838.56
36001,99.76,2015,4219.200073,389.57,0,0,0,2400,0,0,768,0,0,0,0,0,3557.57,3168,4674.84
37508,64.59,2015,202384.5234,389.57,0,0,5700,12846.35924,0,4560,18660,10920,0,1826.0000375999998,0,3120,58021.92928,57632.35928,4674.84
19910,88.19,2015,34616.80957,526.4289495,0,2325.744,7779.999999600001,3660,0,18,480,5160,800,439.9999981,0,0,21190.172947260005,20663.743997760004,6317.1473940000005
21301,84.6,2015,22381.18945,417.6086792,0,29885.8104,2199.9999995999997,1200,32000,68,3648,1920,0,0,504,4632,76475.41908,76057.8104,5011.304150399999
36503,79.81,2015,22000.00049,389.57,0,0,0,3600,0,0,0,2400,0,0,0,2040,8429.57,8040,4674.84
29809,60.89,2015,873.4145507999999,369.86,0,0,0,0,0,0,2400,1440,0,0,528,0,4737.86,4368,4438.32
