,weight,CONS_Total,vatax,table_row
4931,7785.998859758548,1893776.5900656758,115793.9907033172,91
4124,10143.090238659672,1893982.2000177228,124422.86032845515,91
8040,772.3876030264923,1893986.6245855226,146082.08609818298,91
5859,1324.229128667104,1894725.9283141363,91409.66907799049,91
1343,598.8518860416053,1894759.6280819639,107995.57866142815,91
12557,1079.7404360090336,1894848.400448136,120492.76599160746,91
6485,1248.298041173591,1896321.0995462802,126851.830704679,91
2354,2950.229418801961,1896842.2069940323,151830.55105988335,91
6362,1248.2979530571736,1896842.281094804,147112.94158210407,91
10274,1526.2924098784906,1897023.3350535352,167825.5533119874,91
10398,1526.2924098784906,1897065.8445540415,64687.331979512106,91
11265,4800.865898653466,1897684.0182473604,153074.30349053693,91
5341,7785.998859758548,1898459.3292489825,112902.6925821281,91
4473,7785.998859758548,1899174.9100172033,151617.41944996887,91
3408,6939.214439708846,1900138.3478424922,96973.09516112266,91
12273,1090.7787166663138,1900722.2058499926,149495.81585270795,91
1539,2307.802957351234,1901340.6035046605,140684.08334807307,91
5333,7785.998859758548,1901878.2565075639,136237.5084422829,91
4916,7785.998859758548,1902330.4144030516,114655.71926738572,91
3298,3422.676164229016,1902508.0701075653,143981.79430954508,91
12680,517.700819750281,1902788.4609830282,144095.71214603892,91
1398,598.8519238057842,1902819.3738917965,112636.82157383501,91
6212,4547.623343457116,1902820.1023703953,165280.4068495439,91
14254,517.7008952786388,1903271.8199569494,66282.14879254668,91
6375,1248.2979530571736,1903950.8013876402,117435.05498910428,91
3978,7771.830243376004,1904380.0131022218,139187.60291236875,91
2189,6939.214439708846,1905229.3921313304,85984.43907295371,91
1358,598.8518860416053,1905481.0055855773,93245.62285065158,91
7310,3272.1324122540395,1905889.9791981704,59636.64086949885,91
2958,2950.229418801961,1906272.6148191877,138017.1126042189,91
8871,814.1182794629115,1906758.7838948255,87298.95226855049,91
2780,6939.214439708846,1906831.3453748468,97368.79168745466,91
6343,1248.2979530571736,1908236.6682791822,121207.1291258808,91
975,2307.802957351234,1908739.8086161495,137586.01538405637,91
226,598.8518860416053,1909063.9658199013,116533.13286783309,91
14134,541.1050437126495,1909252.8583807433,77625.63216448226,91
7053,4547.623343457116,1909645.252363998,91242.16063416499,91
10162,5442.816405570072,1909700.305299431,121108.07329168056,91
6285,4547.623343457116,1910387.5058413926,150246.06758208366,91
10209,5442.816405570072,1910487.4363109812,82375.88856847587,91
2954,6939.215698514807,1910734.8845189437,111301.47543130498,91
3620,7771.828984570042,1911793.8919347888,189922.48514313097,91
5758,1324.2290027865074,1912584.0173841245,105293.07380653216,91
4571,7785.998859758548,1913399.5303600444,117726.51430037242,91
7728,3272.132160492847,1914629.7585921332,103764.92885961701,91
1447,598.8518860416053,1915769.2801891724,78893.37601070778,91
2698,2950.22878939898,1915968.3857401735,173343.2099784501,91
2736,2950.229418801961,1916599.7243125709,192613.84356057725,91
7950,772.3876030264923,1916913.7898719294,119187.98190680152,91
5019,7785.998859758548,1917148.9398996122,160513.1399139625,91
11063,1079.74056188963,1917178.494317602,109305.64246222805,91
2190,6939.214439708846,1917659.8365838942,141431.10436492463,91
11487,1079.74056188963,1919990.1353032775,58994.68752268569,91
1859,6939.214439708846,1921099.8497514818,123318.13341231742,91
12983,2305.327641308141,1921763.7247378156,124132.7397711238,91
13373,2305.327641308141,1921865.9692998375,141585.34728780866,91
14360,517.7007819861022,1923864.2956505548,89871.85166304142,91
6696,1324.229128667104,1924416.3963238262,182548.06901645323,91
3845,7771.831124540176,1924515.9526790744,129088.89121970837,91
13974,2305.327641308141,1924825.1712604386,67323.45041972207,91
11430,4800.8665280564455,1925280.1930473093,120898.1187838611,91
6957,1324.2290027865074,1925364.1023060274,102727.77626896334,91
10747,5442.816405570072,1925959.3247339358,132020.1618386157,91
4935,7785.998859758548,1926055.2100582137,91844.90284183805,91
14309,541.1050437126495,1926223.3132067616,78498.28813092932,91
4298,7771.830243376004,1926468.3576562884,116409.9532224577,91
10300,1526.2924098784906,1927261.4864926743,104601.6951725434,91
5347,7785.998859758548,1928476.4432281784,125625.94630161318,91
6530,1248.2979530571736,1929758.9939271547,126765.64288220913,91
13359,2305.327641308141,1929768.8203300596,27604.629532878957,91
5674,1324.229128667104,1930049.8054473312,146041.19453611446,91
627,2307.802957351234,1930067.639748933,131315.78034596736,91
12777,517.7008952786388,1930207.3465511426,139889.83136593673,91
7042,4547.623343457116,1930301.5226021055,103861.76596756547,91
4093,7771.830243376004,1930803.1546985868,150257.99320932393,91
9846,5442.816405570072,1930981.2271025216,144352.49423019274,91
4747,7785.998859758548,1931058.764414623,93319.45748573846,91
2333,2950.22878939898,1931615.121597749,157442.26082850667,91
85,2307.802957351234,1931966.4737956268,158690.84042630682,91
8715,3272.132160492847,1932786.4221101305,101337.88420426898,91
6490,1248.298041173591,1933456.2393837105,175600.7262778517,91
9866,1640.3388453222326,1933844.2231510975,135417.1734897755,91
1289,2307.802957351234,1933869.9507957413,115638.81269816395,91
12573,4800.865898653466,1934604.6787379268,184560.19999401717,91
12001,1079.7404360090336,1934718.478371161,101903.91182444386,91
12637,2305.327641308141,1934885.3891058462,106645.12410545618,91
6505,1248.2979530571736,1935661.4819289763,146980.0226005153,91
12953,517.7008952786388,1935749.3146067802,166373.75080878322,91
2928,3422.676164229016,1935759.5097274065,156885.9491797673,91
8859,814.1182794629115,1936761.5884669023,85101.42362433605,91
11526,1079.7404360090336,1936769.5750048682,118852.61642918862,91
2401,2950.22878939898,1936964.4698170787,113439.10913669274,91
7989,772.3876030264923,1937724.4724585388,142574.82141273882,91
13183,517.700819750281,1937895.1583948438,125627.79138644645,91
8966,814.1182794629115,1938026.7749679042,107209.6160497892,91
1887,6939.214439708846,1938104.5507173506,172686.92796282307,91
4880,7785.998859758548,1938792.8374275719,98125.28127679968,91
3428,6939.214439708846,1938875.5473980478,146972.08712361334,91
9749,5442.816405570072,1939434.030951136,85080.91972376614,91
12555,1079.7404360090336,1939647.7684009564,109404.6188428484,91
4930,7785.998859758548,1939819.8382283594,85001.95389663904,92
2419,9781.368569146403,1940897.2401762754,186548.4950444575,92
6229,1248.2979530571736,1941916.5320844692,138736.83170363714,92
12606,2305.327641308141,1943600.3199801277,132063.77175370936,92
9609,5442.816405570072,1943901.8028978931,152007.02230633574,92
2307,2950.229418801961,1944293.5774467648,171851.52361215296,92
14042,541.1050437126495,1944666.782200097,91763.96009844384,92
8865,814.1182794629115,1946247.0241225315,89372.15084630046,92
5355,7195.832105449714,1946346.2493511436,188918.67605416116,92
14053,541.1050437126495,1946701.2851196215,80639.15476348356,92
3253,3422.676164229016,1947556.7821052761,146906.11313057513,92
13619,517.700819750281,1949152.9234139225,110793.82389534442,92
10404,1526.2924098784906,1949187.2317598378,128649.30944224421,92
12309,1090.7787166663138,1949272.1326291843,145498.68753891124,92
9285,5442.816405570072,1950256.0297542633,132500.27970770106,92
3814,7771.828984570042,1950272.19592416,83440.48880268855,92
5409,4547.623343457116,1953787.672550165,100934.008688951,92
79,598.8518860416053,1956033.8854830507,107149.70761843082,92
1863,3422.676793631997,1957005.6506878296,105727.0148317595,92
10598,5442.816405570072,1957738.389185392,111367.11543390968,92
1513,598.8519238057842,1957853.3491937495,119868.45129530125,92
7018,4547.623343457116,1958294.735690453,133690.189726692,92
10504,1526.2924098784906,1959082.2729048787,148933.92255184302,92
11290,1079.7404360090336,1959243.3400552168,174194.6426262867,92
8103,772.3876030264923,1959386.7264770877,98810.73905640744,92
11083,1079.74056188963,1960160.073989958,151786.81682039573,92
12316,1090.7787796066118,1961064.2072138134,104280.87788739035,92
13156,517.700819750281,1961460.9542797306,197170.83774670324,92
9571,5442.816405570072,1961466.230746809,86187.32227938363,92
7054,4547.623343457116,1964048.8753139651,100700.50104938055,92
6369,1248.2979530571736,1964498.3662976301,159924.7084088183,92
3252,3422.676164229016,1964717.0888644434,152415.98731877384,92
5257,7785.998859758548,1964921.653530246,80724.12964410849,92
9376,1640.3388453222326,1966176.4802889687,85705.54415771709,92
14297,541.1050437126495,1966215.0592610224,100988.8620914756,92
9081,1640.3388453222326,1967160.8177535674,127465.44276353851,92
3004,6939.214439708846,1967809.3033160637,119682.25177184369,92
12739,517.700819750281,1968007.7931477062,177301.57656955146,92
4299,7771.830243376004,1968133.3205732247,185377.5142930136,92
2672,3422.676164229016,1968292.56526974,124614.3203081775,92
4055,7771.830243376004,1968504.2289417237,140566.63301683412,92
7993,772.3876030264923,1969002.3829976756,147634.17397149443,92
3511,3422.676164229016,1971191.294740859,55513.67129933539,92
13993,541.1050437126495,1972015.2487822012,173712.69335689643,92
3917,7785.998859758548,1972028.3148602517,147831.8046672631,92
1861,3422.676793631997,1972984.887850658,135494.686836727,92
8161,772.3876030264923,1973305.110528836,140952.47147365697,92
937,598.8518860416053,1975123.6562365298,98963.27692867946,92
3615,7771.830243376004,1976195.7064467727,192304.1600774169,92
9453,1640.3388453222326,1976497.1712952447,44788.259957352406,92
815,598.8518860416053,1977077.1798618683,105809.05190203083,92
8195,3272.132160492847,1977695.4881307483,109996.95973439053,92
5481,4547.623343457116,1977890.5450180161,140868.94343744186,92
2356,2950.229418801961,1978771.8466128833,138725.01964690245,92
8014,772.3876030264923,1978893.0389614834,134225.41343223111,92
8858,814.1182794629115,1978905.6254001092,136216.8810451002,92
10085,1640.3389712028288,1980028.5545288702,120992.81875960478,92
3449,3422.676164229016,1981189.0101964702,138243.86683551368,92
2315,2950.229418801961,1981445.4275553902,145882.05471762762,92
3717,7771.830243376004,1982082.8265669784,129233.93753629376,92
7545,814.1182794629115,1983237.4043106372,127262.46104414205,92
3578,3422.676164229016,1983960.7942978358,123115.23798721815,92
891,598.8519238057842,1984042.6953388525,136769.97940283446,92
14343,541.1050437126495,1984749.9925715649,104891.72784707589,92
13595,2305.327641308141,1988642.366500308,139768.2639676676,92
12768,517.700819750281,1989304.1547985673,132450.01801923578,92
13628,517.700819750281,1989544.9031399954,88611.5285864321,92
3481,6939.214439708846,1989824.5496115289,171932.52077604563,92
1874,3422.676793631997,1990211.371241993,221482.0635052661,92
3258,6939.214439708846,1990241.1784238848,84998.338607009,92
12300,1090.7787166663138,1990656.887237776,123138.70584471304,92
12042,1079.7404360090336,1991804.5220400235,114329.87243712014,92
2749,6939.215698514807,1992151.9859085989,119290.68292605122,92
10078,1640.3389712028288,1993159.8501792739,218012.7933248885,92
6546,4547.623343457116,1993743.119931473,129405.27652698432,92
6639,4547.623721098905,1993986.7217427928,117705.6943820375,92
3383,3422.676164229016,1994353.56709798,125850.97281504018,92
11478,1079.74056188963,1994932.8919404955,114677.18611767281,92
1385,598.8519238057842,1995892.0100845834,117537.13170131444,92
1996,3422.676164229016,1997584.4001085977,146187.6015873511,92
6234,4547.623721098905,1998846.883947033,169814.05785819553,92
8071,772.3876030264923,1998950.957955195,165270.994154893,92
75,598.8518860416053,2000066.768791276,150649.57774782012,92
2968,2950.229418801961,2000286.103588353,121352.61246453304,92
8227,814.1182794629115,2001720.6515335673,104580.84504419922,92
6021,1324.2290027865074,2002035.085745732,121456.82724780658,92
3684,7771.828984570042,2002189.7845300995,160826.91673089494,92
9092,5442.816405570072,2002280.846144741,131130.0807342357,92
971,2307.802957351234,2003516.4854573407,105258.84007243215,92
4274,7771.828984570042,2003758.95817997,212220.05580086878,92
3310,3422.676164229016,2003941.5034978301,163805.71094881062,92
5994,1324.2290027865074,2004860.5427899046,135820.1821871567,92
14202,2305.327641308141,2008972.6004308201,130555.510691219,92
11361,4800.865898653466,2009323.9776974437,168865.4189592863,92
8678,814.1182794629115,2009506.3515090453,89833.6735757988,92
2951,6939.215698514807,2009875.7814418632,116724.78767576278,92
2506,6939.214439708846,2009948.947899197,147039.5289204825,92
11507,4800.865898653466,2011417.3206699402,154200.51422995527,92
8023,772.3876030264923,2012377.9138052415,174553.2628260245,92
5197,7785.999363280933,2013159.8989926935,122708.77048419228,92
5261,7785.998859758548,2013904.3575832797,85634.4684876561,92
13858,541.1050437126495,2015734.3173002992,98659.44337695031,92
12280,1090.7787166663138,2016564.7113072344,170696.178177093,92
10486,1640.3388453222326,2018425.9257989,131844.2770351457,92
12754,517.700819750281,2018640.639048613,150987.82156554732,92
7695,814.1182794629115,2018695.9252220555,117430.35065596798,92
5055,7785.998859758548,2019156.319561908,177269.65531767305,92
7979,772.3876030264923,2022446.3938124306,166642.91280416242,92
12961,517.7008952786388,2022857.4597873855,168999.4647847379,92
9331,5442.816405570072,2023222.6856227885,179295.2796086685,92
9114,5442.816405570072,2023339.2257737084,109275.94459109276,92
3134,6939.214439708846,2023531.748169221,133417.74570231736,92
8225,814.1182794629115,2024470.7910898274,114034.97885937575,92
2395,2950.22878939898,2024542.3287620891,127086.32968556913,92
5493,4547.623343457116,2025178.9331429282,162263.08615497794,92
8722,3272.132160492847,2026145.5222198633,100216.49485712794,92
13376,2305.327641308141,2026624.170269555,151011.73764438377,92
2529,2950.22878939898,2028458.3469056608,175193.22909646743,92
11025,1079.74056188963,2028573.077810184,94107.31654016337,92
1394,598.8519238057842,2029739.2915014946,102886.87591894809,92
9133,1640.3389712028288,2030593.4514038288,76480.74417017518,92
4697,7785.998859758548,2030621.5696062227,104489.71010565996,92
8999,1640.3389712028288,2031329.637350948,126393.72839516043,92
6487,1248.298041173591,2031724.1361497466,176921.0914103371,92
13171,517.700819750281,2032665.6490960675,154475.99893040347,92
14074,541.1050437126495,2032905.4581650058,229769.73299435826,92
7276,814.1182794629115,2033069.0544115626,121017.32955860908,92
10067,1640.3389712028288,2033187.6800836057,180114.19173551092,92
7095,1324.229128667104,2033215.1045261852,170355.82166403875,92
3104,3422.676164229016,2033429.141203638,120230.89449190679,92
5066,7785.998859758548,2034608.893499657,112745.00671333111,92
7487,814.1182794629115,2036278.4429453146,155976.46543274872,92
5891,4547.623343457116,2036657.2357074856,112960.36986618671,92
8716,3272.132160492847,2037086.8053968085,70596.34370834292,92
10689,1640.3389712028288,2037558.8989056267,129841.36235892435,92
10678,1640.3389712028288,2039686.4859818942,108658.90224114574,92
3855,7771.831124540176,2040655.455590857,165605.49860368806,92
13992,541.1050437126495,2041905.8219843055,148157.13103805258,92
3726,7785.998859758548,2043019.5941682542,118679.26810114871,92
2234,2092.9864611806406,2043107.886845937,177602.73900110225,92
9058,1640.3388453222326,2043495.1224423777,139975.56155536667,92
3548,6939.214439708846,2044238.703994848,107081.31654227411,92
12858,517.700819750281,2044505.917820091,115972.97861083044,92
2332,2950.22878939898,2044767.146307663,162226.88094763763,92
4349,10143.090238659672,2045693.624314857,89359.40179068093,92
8025,772.3876030264923,2045744.4996850626,149965.25443905513,92
5378,7785.998859758548,2046247.0068241437,176111.02900946754,92
3395,3422.676164229016,2046415.3013929185,193817.9032364537,92
5426,1324.2290027865074,2046541.8060866771,121756.66825125783,92
5688,1324.229128667104,2047140.697828541,130914.84860013534,92
5268,7785.998859758548,2047477.172606693,244180.62314899708,92
10733,5442.816405570072,2048774.2940810774,123533.29116375247,92
10320,1640.3388453222326,2050214.659183159,93644.68162069423,92
8959,814.1182794629115,2050970.748338037,169645.29016533826,92
7575,814.1182794629115,2050984.3291837652,95724.18548502719,92
6195,4547.623343457116,2051663.3793456063,154974.62849822253,93
9761,1640.3388453222326,2052550.4905385037,119275.88430475519,93
62,598.8518860416053,2053818.2401503338,158102.31672393036,93
10967,1079.7404360090336,2054419.1601861708,194866.9210986673,93
13844,517.700819750281,2055145.4211307927,70921.22074923739,93
6300,1248.2979530571736,2055625.984321985,171633.8144001572,93
4609,7771.828984570042,2055881.299800962,166964.39943139534,93
8091,772.3876030264923,2056696.9946308993,138469.88177737306,93
4009,7771.828984570042,2057094.64531552,167261.3974861684,93
7086,1324.2290027865074,2057543.9070242876,212874.00729582392,93
8235,814.1182794629115,2057597.698456734,137506.55252582332,93
6784,4547.623343457116,2057933.875905575,123132.86415179163,93
3973,7771.830243376004,2058588.2521527123,166357.3397968534,93
2842,3422.676164229016,2059137.2583245295,85081.68919047213,93
6324,1248.298041173591,2060189.095506311,175278.15656333795,93
10075,1640.3389712028288,2062886.2973602405,145081.8739036143,93
6513,1248.2979530571736,2063545.7924499179,161762.05382560007,93
11076,1079.74056188963,2064619.8312111231,136521.12810672092,93
5348,7785.998859758548,2065561.1902283055,146846.2515562413,93
2620,2950.22878939898,2065920.047377144,183345.33219261805,93
1994,3422.676164229016,2066002.0754991942,142086.2648961596,93
2995,6939.214439708846,2067225.3074072672,150979.16237134495,93
7081,1324.2290027865074,2068728.5113603564,130023.78449711637,93
3937,7785.998859758548,2068794.2659506758,100568.7984728879,93
14201,2305.327641308141,2068840.0813479158,159282.7138949099,93
6373,1248.2979530571736,2069552.186181401,140366.80929690742,93
5283,10974.97656427202,2069771.8072648144,148519.3726948789,93
4397,7771.830243376004,2069862.0670160358,128526.66847725918,93
2125,3422.676164229016,2069999.9159293394,100714.34719018913,93
6482,1248.298041173591,2072113.1292458272,185975.00236938108,93
4619,7771.828984570042,2072282.7459115805,114663.2798371077,93
13379,2305.327641308141,2072663.4592082375,112806.89685892788,93
7738,814.1182794629115,2073358.8144035866,119556.20156281686,93
10151,5442.816405570072,2073540.948372112,120466.12277286786,93
5254,7785.998859758548,2074974.2720759907,101820.65892761474,93
9838,5442.816405570072,2076582.3948459493,176163.56616894138,93
3394,3422.676164229016,2076800.5195949452,155562.4689512718,93
3752,7771.828984570042,2076980.5987884565,128756.1724199328,93
14113,541.1050437126495,2076993.9118690782,144003.5258463557,93
12824,517.7008952786388,2080211.5248760115,107926.03064875005,93
2317,2950.229418801961,2080369.556430092,162598.30340379247,93
3208,3422.676164229016,2080380.5319072763,139168.39688735668,93
3622,7771.828984570042,2080485.5151595986,144264.81680052,93
12928,2305.327641308141,2080614.0214667276,100138.82558406127,93
3975,7771.830243376004,2080848.1632609463,190561.6703607648,93
8857,814.1182794629115,2081303.5269487412,130128.70095777785,93
12916,2305.327641308141,2083001.3939811538,92449.96741187762,93
4175,7785.998859758548,2084074.40524551,184382.36939199385,93
13640,517.700819750281,2084405.388691133,111894.42325317535,93
5064,7785.998859758548,2086464.6734526695,132753.8127054916,93
7344,814.1182794629115,2087077.8240625993,104853.30004616303,93
6914,1324.2290027865074,2087440.5419858438,138943.5176212045,93
12789,517.7008952786388,2087627.823614324,170378.03113292617,93
4478,7771.828984570042,2089006.7459084794,173951.93671846797,93
5356,7195.832105449714,2089172.0300729158,225433.78501350372,93
10727,5442.816405570072,2091185.1367483216,122082.33763344423,93
11071,1079.74056188963,2091504.060024917,153568.4124674115,93
10671,1640.3389712028288,2092911.0654491936,128729.9750062052,93
9591,5442.816405570072,2093720.4464322813,123106.21115879763,93
3076,6939.214439708846,2093826.9684921075,142911.82364740936,93
2300,2950.229418801961,2095757.7557637328,153842.0852669254,93
2776,3422.676164229016,2095761.4750993305,122630.31666833739,93
4257,7771.828984570042,2096701.0943592703,206976.85919356896,93
6314,1248.298041173591,2098886.8344322294,169982.35667573698,93
4408,7771.830243376004,2100199.885782593,134920.04183146314,93
6698,1324.229128667104,2100603.792262726,115203.04335169254,93
12715,2305.327641308141,2101767.453594132,147991.49462185067,93
3907,7785.998859758548,2102455.302070842,185311.92222334346,93
3319,3422.676164229016,2102543.399642945,169203.88457816318,93
6702,1324.229128667104,2105439.182247817,150528.1622543017,93
4891,7785.998859758548,2106040.956053411,136025.46908489848,93
6830,4547.623721098905,2106288.398933703,129029.76986554416,93
11022,1079.74056188963,2110139.4160237852,102362.99692494264,93
5462,1324.229128667104,2111012.856493338,96959.16255151537,93
887,598.8519238057842,2111087.293761003,164231.2628549303,93
8213,814.1182794629115,2113904.189839242,131180.11017433048,93
6284,4547.623343457116,2115153.176240063,147636.05808275143,93
12129,1090.7787796066118,2116144.322772273,161425.56766465382,93
6701,1324.229128667104,2116388.6777323876,183895.55846764462,93
7004,1324.229128667104,2116716.826018061,140357.07632167163,93
7263,3272.1324122540395,2117130.9920542743,184894.22655606634,93
10731,5442.816405570072,2118509.1314459895,133482.9205632828,93
4873,7785.998859758548,2119036.1228871783,128023.23782380739,93
8028,772.3876030264923,2120343.9728785716,136250.88771313507,93
12617,517.7008952786388,2121805.891590751,94210.17825518329,93
1396,598.8519238057842,2122260.3441043277,126941.02992180164,93
12987,2305.327641308141,2123145.970037572,145142.9830021974,93
11449,4800.865898653466,2123272.48188732,149295.43862943293,93
8178,772.3876030264923,2124006.065233308,201656.43873428975,93
12854,517.700819750281,2125170.3887899485,97522.71291488686,93
4037,7771.828984570042,2125313.1168989735,160542.49616956868,93
6388,1248.2979530571736,2125568.1452640295,148038.16690322838,93
5853,1324.2290027865074,2126023.066724517,189518.07084003006,93
89,2307.802957351234,2126205.504971572,161686.19196095466,93
6129,1324.229128667104,2126526.110764497,93989.67118603771,93
3767,7771.828984570042,2127444.387514299,161555.38387279498,93
6726,4547.623343457116,2128810.0074997847,129015.72279468157,93
1067,2307.8033349930224,2128835.029910824,71950.43271026635,93
1566,598.8518860416053,2129027.3768987125,148843.89967227407,93
14148,541.1050437126495,2129053.756057385,184320.79512330866,93
13753,517.700819750281,2129061.821228301,69913.22301572066,93
3702,7771.830243376004,2129940.568673391,123407.58716999649,93
10630,5442.816405570072,2131334.903558342,124864.68635696372,93
12263,1090.7787166663138,2131425.9615932363,145187.3264071267,93
3691,7771.828984570042,2131548.467709136,160464.17305029178,93
5491,4547.623343457116,2131934.772571249,184790.3681319748,93
3842,7771.831124540176,2132410.4923641947,194215.3403254707,93
4101,7771.828984570042,2132961.7806249876,158975.22150354483,93
14123,541.1050437126495,2133120.6176137165,157986.50940944045,93
3621,7771.828984570042,2134956.0006317096,175261.54710811036,93
12963,517.7008952786388,2135420.5670177573,146640.10397279105,93
10763,1640.3389712028288,2135731.8392881006,117512.59858258498,93
7935,772.3876030264923,2135974.3248011027,132305.23186312272,93
8111,772.3876030264923,2136427.1085858657,122988.15784988146,93
7183,1324.229128667104,2136998.0478537166,165290.4238956355,93
10471,1640.3388453222326,2137647.884770861,195452.0307235052,93
5603,1324.229128667104,2138447.439253849,109319.51244392074,93
12614,517.7008952786388,2139000.939798542,130818.09303926179,93
1888,6939.214439708846,2139307.7903769934,172264.51805065526,93
6287,4547.623343457116,2139419.093673371,160082.15665398212,93
10758,1640.3389712028288,2139973.038014976,117113.08502069654,93
6297,1248.2979530571736,2140506.9163052524,149536.49264698947,93
11922,1079.7404360090336,2140782.537147898,151946.40117342767,93
14026,2305.327641308141,2141484.142562367,109548.68977044051,93
4206,7785.998859758548,2141570.786768704,140245.786735727,93
12717,2305.327641308141,2141611.0410283403,125468.4382502928,93
2287,3422.676164229016,2142791.824291614,43147.57630610754,93
2316,2950.229418801961,2142910.0096676834,186934.23049404862,93
3108,3422.676164229016,2144109.7763161827,86538.6569470132,93
4982,7771.828984570042,2144494.74232648,140924.00671703182,93
13923,517.7008952786388,2144577.2412115987,126038.67905418307,93
443,602.4972370499821,2145278.7285142625,131958.77883583467,93
2203,2950.229418801961,2146911.85691199,123985.50762839503,93
5340,7785.998859758548,2148840.834930043,173001.217520829,93
4983,7771.828984570042,2149629.5950426892,171784.74768402035,93
6559,1324.2290027865074,2150323.4481760245,136254.49631260932,93
8007,772.3876030264923,2151660.970679689,97345.71867609923,93
996,2307.802957351234,2152173.128721532,104358.6485800468,93
5014,7785.998859758548,2152642.8595970585,186198.55076862112,93
9180,5442.816405570072,2152986.744452351,125268.20604538903,93
4286,7771.830243376004,2153541.712693482,178925.69902070408,94
13338,517.700819750281,2153787.5339388517,105892.42797864816,94
14039,541.1050437126495,2154624.2429979104,151822.09650059114,94
2950,6939.215698514807,2155430.000814817,125285.58049263837,94
12761,517.700819750281,2158063.130784005,115066.85197107552,94
4475,7771.828984570042,2159402.7221573796,143243.14099533565,94
10728,5442.816405570072,2160038.3333747922,136358.98830969023,94
9909,5442.816405570072,2160261.471343557,210340.6043594307,94
8148,772.3876030264923,2160747.8301458084,98452.6649237535,94
978,2307.802957351234,2162142.109544675,129601.94151359297,94
4242,7771.830243376004,2162855.8145252527,194488.65804961935,94
1564,598.8518860416053,2163016.6556925178,155091.0464851526,94
8605,3272.132160492847,2163382.2647086335,120814.41581861598,94
3263,6939.214439708846,2164155.287893686,54524.59711296263,94
2873,6939.214439708846,2164724.342440879,133466.1680506094,94
13494,2305.327641308141,2165729.818313939,126038.87515274624,94
660,598.8518860416053,2167783.068355469,143049.27504902513,94
11652,4800.8665280564455,2167868.7173920246,178407.35513953795,94
13622,517.700819750281,2168272.079750552,71993.5344799814,94
1856,6939.214439708846,2168498.3448451604,96764.68117502997,94
12080,4800.8665280564455,2168909.9592555976,120828.08453015305,94
4693,10143.092126868612,2169041.1562640835,145045.2516378018,94
4908,7785.998859758548,2169174.9958602865,106214.94836489682,94
8866,814.1182794629115,2169239.7464482775,122074.71041466648,94
4991,7771.828984570042,2169544.4401120935,208529.21275643425,94
12006,1079.7404360090336,2169949.6854177588,147231.0219596266,94
12806,2305.327641308141,2171531.1068517785,176727.7869832055,94
13411,517.700819750281,2171701.8250058102,173283.98756801643,94
14275,2305.327641308141,2172194.464474894,109401.38221584386,94
3052,3422.676164229016,2173263.078142917,116058.12451388793,94
7058,4547.623343457116,2173884.7334985672,116873.39262031484,94
1769,598.8519238057842,2175961.217556058,95162.82747375578,94
1393,598.8519238057842,2177461.7406129465,121773.62989993444,94
3839,7771.831124540176,2177904.5213600895,171090.87103174467,94
7193,1324.229128667104,2178632.902747978,206956.60637960312,94
954,2307.8033349930224,2179349.114108818,235912.56721944312,94
12672,517.700819750281,2179505.871247947,179465.17948466114,94
14363,517.7007819861022,2179749.179519979,138644.91624764306,94
6378,1248.2979530571736,2182058.3850727337,126292.08980255845,94
7350,814.1182794629115,2184168.3526406554,169644.12259492266,94
4309,7771.830243376004,2184577.8506862437,231282.9587904006,94
4572,7785.998859758548,2185035.113301539,106937.76111782508,94
8750,3272.132160492847,2186164.949599658,105870.64024027047,94
12857,517.700819750281,2186711.0794444303,115234.7886949234,94
12629,517.7008952786388,2186842.0375495716,101786.76874498118,94
4292,7771.830243376004,2187791.1250358103,186900.1831226502,94
2008,6939.214439708846,2188045.229826034,146106.34901757783,94
6367,1248.2979530571736,2188694.742776038,135407.82000356272,94
4224,7771.830243376004,2189227.0333173196,124234.78594808851,94
4096,7771.828984570042,2189945.8859746745,160098.18135747014,94
970,2307.802957351234,2191581.343695864,116466.32006838158,94
1271,598.8518860416053,2192533.15736536,104815.20077656872,94
9247,1640.3388453222326,2192894.7709197057,145335.91449106846,94
4313,7771.830243376004,2196448.3467974057,179149.1561256459,94
5843,1324.2290027865074,2198619.7716006525,124119.16208258274,94
1136,598.8518860416053,2200238.912692958,122375.96304987083,94
4305,7771.830243376004,2201850.2250178596,221948.5292197667,94
8086,772.3876030264923,2204157.2326141153,107611.5554587199,94
7332,814.1184053435077,2204535.7228853866,110961.90445791041,94
8142,772.3876030264923,2205446.1063504647,187530.42869077076,94
6524,1248.2979530571736,2205458.4421600425,143194.9144234295,94
6509,1248.2979530571736,2206707.4089236544,180852.25153005283,94
13419,517.700819750281,2206865.093165962,142505.16020827234,94
8035,772.3876030264923,2208421.7928643613,172006.35087357543,94
10134,5442.816405570072,2208650.9396403413,156544.67277825618,94
6890,4547.623343457116,2208831.980011327,117316.22640141581,94
3977,7771.830243376004,2208862.0427300846,183319.27961430253,94
3688,7771.828984570042,2211417.1644092714,159156.7179190564,94
10726,5442.816405570072,2212416.357825625,136040.85426651142,94
8315,3272.1324122540395,2213500.133631957,197966.50523588658,94
7958,772.3876030264923,2214227.344881367,186041.3590481568,94
5959,1324.229128667104,2216136.996935251,133719.09259811204,94
6132,1324.229128667104,2217518.7436384317,155734.11139608498,94
6198,4547.623343457116,2218196.2215752103,108957.96697637094,94
